timestamp,month,hour,T_amb,GHI,DNI,DHI,wind_speed,RH
2014-06-14 22:00:00,6,22,16.24,0.0,-0.0,0.0,1.52,83.6
2014-06-14 23:00:00,6,23,15.7,0.0,-0.0,0.0,1.31,86.5
2014-06-15 00:00:00,6,0,15.28,0.0,-0.0,0.0,1.24,89.55
2014-06-15 01:00:00,6,1,14.77,0.0,-0.0,0.0,1.17,89.5
2014-06-15 02:00:00,6,2,14.68,69.0,206.67,44.0,1.1,89.5
2014-06-15 03:00:00,6,3,17.19,236.0,434.42,103.0,0.76,80.85
2014-06-15 04:00:00,6,4,21.2,444.0,648.11,128.0,0.34,68.5
2014-06-15 05:00:00,6,5,23.17,634.0,745.96,147.0,0.34,56.0
2014-06-15 06:00:00,6,6,24.52,786.0,781.56,168.0,0.83,54.35
2014-06-15 07:00:00,6,7,25.95,893.0,789.41,189.0,1.31,51.05
2014-06-15 08:00:00,6,8,27.05,967.0,820.7,188.0,1.59,47.9
2014-06-15 09:00:00,6,9,27.94,979.0,823.78,189.0,1.66,44.95
2014-06-15 10:00:00,6,10,28.5,645.0,210.75,451.0,1.93,45.05
2014-06-15 11:00:00,6,11,28.91,848.0,820.17,162.0,2.41,43.65
2014-06-15 12:00:00,6,12,29.06,651.0,620.44,209.0,2.28,43.65
2014-06-15 13:00:00,6,13,28.56,500.0,623.07,153.0,1.38,45.05
2014-06-15 14:00:00,6,14,27.96,323.0,557.05,111.0,1.59,46.5
2014-06-15 15:00:00,6,15,27.34,85.0,61.42,73.0,1.24,49.7
2014-06-15 16:00:00,6,16,25.96,0.0,0.0,0.0,0.76,64.8
2014-06-15 17:00:00,6,17,24.4,0.0,-0.0,0.0,1.17,62.35
2014-06-15 18:00:00,6,18,24.72,0.0,-0.0,0.0,0.97,58.35
2014-06-15 19:00:00,6,19,21.93,0.0,-0.0,0.0,1.31,71.0
2014-06-15 20:00:00,6,20,20.21,0.0,-0.0,0.0,1.66,78.45
2014-06-15 21:00:00,6,21,19.48,0.0,-0.0,0.0,1.59,81.1
2014-06-15 22:00:00,6,22,19.05,0.0,-0.0,0.0,1.45,83.85
2014-06-15 23:00:00,6,23,18.47,0.0,-0.0,0.0,1.38,83.8
2014-06-16 00:00:00,6,0,18.61,0.0,-0.0,0.0,1.1,78.3
2014-06-16 01:00:00,6,1,18.66,0.0,-0.0,0.0,1.03,78.3
2014-06-16 02:00:00,6,2,18.42,28.0,0.0,28.0,0.97,81.0
2014-06-16 03:00:00,6,3,20.34,189.0,199.41,128.0,0.69,75.75
2014-06-16 04:00:00,6,4,22.58,414.0,539.72,151.0,0.62,71.05
2014-06-16 05:00:00,6,5,24.43,613.0,691.09,162.0,0.97,62.35
2014-06-16 06:00:00,6,6,25.79,773.0,755.18,176.0,0.97,56.6
2014-06-16 07:00:00,6,7,26.99,888.0,783.87,189.0,2.0,54.95
2014-06-16 08:00:00,6,8,27.5,962.0,815.36,188.0,2.41,53.2
2014-06-16 09:00:00,6,9,27.7,969.0,806.9,195.0,2.55,53.35
2014-06-16 10:00:00,6,10,28.04,922.0,793.75,191.0,2.41,53.35
2014-06-16 11:00:00,6,11,28.09,804.0,714.45,206.0,2.41,51.55
2014-06-16 12:00:00,6,12,28.05,171.0,0.0,171.0,2.48,51.55
2014-06-16 13:00:00,6,13,27.74,91.0,0.0,91.0,2.48,49.8
2014-06-16 14:00:00,6,14,26.83,40.0,0.0,40.0,1.17,53.1
2014-06-16 15:00:00,6,15,25.1,38.0,0.0,38.0,1.79,62.45
2014-06-16 16:00:00,6,16,23.99,0.0,0.0,0.0,1.93,68.95
2014-06-16 17:00:00,6,17,22.89,0.0,-0.0,0.0,1.72,73.6
2014-06-16 18:00:00,6,18,22.02,0.0,-0.0,0.0,1.93,78.65
2014-06-16 19:00:00,6,19,21.56,0.0,-0.0,0.0,1.03,81.3
2014-06-16 20:00:00,6,20,21.4,0.0,-0.0,0.0,0.9,78.55
2014-06-16 21:00:00,6,21,21.14,0.0,-0.0,0.0,0.83,78.55
2014-06-16 22:00:00,6,22,21.08,0.0,-0.0,0.0,0.83,78.5
2014-06-16 23:00:00,6,23,20.62,0.0,-0.0,0.0,0.69,78.5
2014-06-17 00:00:00,6,0,20.07,0.0,-0.0,0.0,0.69,78.45
2014-06-17 01:00:00,6,1,19.67,0.0,-0.0,0.0,0.76,78.45
2014-06-17 02:00:00,6,2,19.37,28.0,0.0,28.0,0.69,78.35
2014-06-17 03:00:00,6,3,20.16,228.0,386.17,110.0,0.28,81.15
2014-06-17 04:00:00,6,4,22.18,443.0,642.78,130.0,0.62,73.55
2014-06-17 05:00:00,6,5,23.48,627.0,723.6,155.0,1.03,68.85
2014-06-17 06:00:00,6,6,24.65,787.0,778.17,172.0,1.45,58.35
2014-06-17 07:00:00,6,7,25.35,904.0,807.51,184.0,1.72,58.45
2014-06-17 08:00:00,6,8,26.46,973.0,827.97,187.0,2.0,52.95
2014-06-17 09:00:00,6,9,26.77,991.0,842.16,183.0,2.34,51.3
2014-06-17 10:00:00,6,10,27.38,944.0,829.24,180.0,2.55,49.7
2014-06-17 11:00:00,6,11,27.82,837.0,785.62,179.0,2.76,46.5
2014-06-17 12:00:00,6,12,28.18,679.0,703.22,177.0,2.9,42.05
2014-06-17 13:00:00,6,13,28.02,515.0,658.74,147.0,2.76,40.5
2014-06-17 14:00:00,6,14,27.57,314.0,504.57,121.0,2.55,40.35
2014-06-17 15:00:00,6,15,26.89,107.0,146.89,78.0,1.59,41.65
2014-06-17 16:00:00,6,16,25.57,0.0,0.0,0.0,1.24,47.5
2014-06-17 17:00:00,6,17,25.61,0.0,-0.0,0.0,0.48,44.3
2014-06-17 18:00:00,6,18,24.38,0.0,-0.0,0.0,0.97,48.95
2014-06-17 19:00:00,6,19,22.91,0.0,-0.0,0.0,1.03,52.1
2014-06-17 20:00:00,6,20,21.92,0.0,-0.0,0.0,1.17,57.65
2014-06-17 21:00:00,6,21,20.9,0.0,-0.0,0.0,1.17,61.6
2014-06-17 22:00:00,6,22,19.83,0.0,-0.0,0.0,1.1,65.95
2014-06-17 23:00:00,6,23,18.69,0.0,-0.0,0.0,1.03,70.55
2014-06-18 00:00:00,6,0,17.41,0.0,-0.0,0.0,1.03,78.1
2014-06-18 01:00:00,6,1,16.76,0.0,-0.0,0.0,1.1,80.8
2014-06-18 02:00:00,6,2,16.88,6.0,0.0,6.0,1.03,80.8
2014-06-18 03:00:00,6,3,18.71,211.0,294.92,121.0,0.76,70.55
2014-06-18 04:00:00,6,4,21.98,425.0,581.65,142.0,0.48,61.85
2014-06-18 05:00:00,6,5,24.13,622.0,711.73,158.0,0.21,50.55
2014-06-18 06:00:00,6,6,25.59,772.0,745.52,183.0,0.48,39.85
2014-06-18 07:00:00,6,7,26.7,887.0,772.87,198.0,0.9,36.2
2014-06-18 08:00:00,6,8,27.75,956.0,793.21,203.0,1.45,35.2
2014-06-18 09:00:00,6,9,28.61,973.0,806.58,199.0,1.66,35.3
2014-06-18 10:00:00,6,10,29.3,927.0,793.13,196.0,1.79,33.15
2014-06-18 11:00:00,6,11,29.51,823.0,751.72,193.0,2.21,34.35
2014-06-18 12:00:00,6,12,29.62,671.0,675.98,188.0,2.28,35.6
2014-06-18 13:00:00,6,13,29.34,509.0,639.93,151.0,2.0,35.6
2014-06-18 14:00:00,6,14,28.92,312.0,495.6,122.0,2.14,38.0
2014-06-18 15:00:00,6,15,28.14,105.0,136.12,78.0,1.45,40.5
2014-06-18 16:00:00,6,16,26.75,0.0,0.0,0.0,0.97,47.9
2014-06-18 17:00:00,6,17,26.79,0.0,-0.0,0.0,0.07,43.15
2014-06-18 18:00:00,6,18,22.94,0.0,-0.0,0.0,1.66,57.9
2014-06-18 19:00:00,6,19,21.08,0.0,-0.0,0.0,1.93,63.8
2014-06-18 20:00:00,6,20,19.52,0.0,-0.0,0.0,1.79,68.2
2014-06-18 21:00:00,6,21,18.43,0.0,-0.0,0.0,1.72,72.95
2014-06-18 22:00:00,6,22,17.9,0.0,-0.0,0.0,1.66,75.45
2014-06-18 23:00:00,6,23,17.49,0.0,-0.0,0.0,1.66,78.1
2014-06-19 00:00:00,6,0,17.0,0.0,-0.0,0.0,1.66,80.8
2014-06-19 01:00:00,6,1,16.6,0.0,-0.0,0.0,1.59,80.8
2014-06-19 02:00:00,6,2,16.46,6.0,0.0,6.0,1.59,83.6
2014-06-19 03:00:00,6,3,18.43,188.0,193.64,129.0,1.31,78.25
2014-06-19 04:00:00,6,4,23.44,418.0,551.34,150.0,1.03,60.05
2014-06-19 05:00:00,6,5,26.49,616.0,693.76,164.0,0.69,44.55
2014-06-19 06:00:00,6,6,28.1,776.0,755.95,179.0,0.41,39.1
2014-06-19 07:00:00,6,7,29.33,892.0,784.25,193.0,1.38,33.15
2014-06-19 08:00:00,6,8,30.33,967.0,815.35,193.0,1.93,30.05
2014-06-19 09:00:00,6,9,31.09,979.0,818.96,193.0,2.21,29.0
2014-06-19 10:00:00,6,10,31.55,938.0,815.64,186.0,2.41,28.15
2014-06-19 11:00:00,6,11,31.78,833.0,773.96,184.0,2.41,27.25
2014-06-19 12:00:00,6,12,31.88,676.0,690.77,182.0,2.48,27.25
2014-06-19 13:00:00,6,13,31.71,510.0,640.88,151.0,2.48,28.15
2014-06-19 14:00:00,6,14,31.26,312.0,486.74,125.0,2.28,28.15
2014-06-19 15:00:00,6,15,30.32,107.0,145.58,78.0,1.79,31.15
2014-06-19 16:00:00,6,16,28.36,0.0,0.0,0.0,1.38,39.25
2014-06-19 17:00:00,6,17,27.49,0.0,-0.0,0.0,0.62,41.8
2014-06-19 18:00:00,6,18,23.82,0.0,-0.0,0.0,1.52,54.2
2014-06-19 19:00:00,6,19,21.87,0.0,-0.0,0.0,1.52,66.25
2014-06-19 20:00:00,6,20,21.84,0.0,-0.0,0.0,1.24,66.25
2014-06-19 21:00:00,6,21,21.95,0.0,-0.0,0.0,1.1,66.25
2014-06-19 22:00:00,6,22,21.41,0.0,-0.0,0.0,1.1,70.9
2014-06-19 23:00:00,6,23,20.95,0.0,-0.0,0.0,1.03,73.3
2014-06-20 00:00:00,6,0,20.46,0.0,-0.0,0.0,1.1,75.75
2014-06-20 01:00:00,6,1,20.44,0.0,-0.0,0.0,0.76,73.2
2014-06-20 02:00:00,6,2,20.33,6.0,0.0,6.0,0.41,73.2
2014-06-20 03:00:00,6,3,20.83,138.0,55.89,121.0,0.28,73.3
2014-06-20 04:00:00,6,4,22.46,306.0,175.05,221.0,0.55,64.1
2014-06-20 05:00:00,6,5,23.82,564.0,522.22,224.0,0.83,56.15
2014-06-20 06:00:00,6,6,25.07,723.0,603.01,247.0,1.17,52.6
2014-06-20 07:00:00,6,7,26.11,864.0,714.87,227.0,1.59,51.05
2014-06-20 08:00:00,6,8,27.26,947.0,776.43,210.0,1.86,46.4
2014-06-20 09:00:00,6,9,28.42,965.0,792.83,204.0,1.86,43.55
2014-06-20 10:00:00,6,10,29.49,925.0,790.45,196.0,1.79,40.9
2014-06-20 11:00:00,6,11,30.13,830.0,769.98,184.0,1.66,39.65
2014-06-20 12:00:00,6,12,30.57,670.0,673.45,188.0,1.93,38.4
2014-06-20 13:00:00,6,13,30.41,509.0,636.53,152.0,2.21,37.1
2014-06-20 14:00:00,6,14,29.79,309.0,475.39,126.0,2.14,36.95
2014-06-20 15:00:00,6,15,29.15,105.0,130.01,79.0,1.66,39.35
2014-06-20 16:00:00,6,16,28.07,0.0,0.0,0.0,1.1,41.95
2014-06-20 17:00:00,6,17,27.52,0.0,-0.0,0.0,0.41,41.8
2014-06-20 18:00:00,6,18,27.08,0.0,-0.0,0.0,0.28,43.15
2014-06-20 19:00:00,6,19,23.62,0.0,-0.0,0.0,1.52,56.0
2014-06-20 20:00:00,6,20,22.24,0.0,-0.0,0.0,1.66,59.8
2014-06-20 21:00:00,6,21,21.1,0.0,-0.0,0.0,1.59,68.4
2014-06-20 22:00:00,6,22,19.99,0.0,-0.0,0.0,1.52,70.7
2014-06-20 23:00:00,6,23,19.08,0.0,-0.0,0.0,1.45,78.3
2014-06-21 00:00:00,6,0,18.39,0.0,-0.0,0.0,1.38,81.0
2014-06-21 01:00:00,6,1,17.5,0.0,-0.0,0.0,1.31,83.7
2014-06-21 02:00:00,6,2,17.32,6.0,0.0,6.0,1.24,83.7
2014-06-21 03:00:00,6,3,19.77,170.0,131.78,130.0,0.9,78.45
2014-06-21 04:00:00,6,4,24.76,393.0,441.25,179.0,0.55,58.35
2014-06-21 05:00:00,6,5,27.34,595.0,619.47,192.0,0.28,44.8
2014-06-21 06:00:00,6,6,29.13,767.0,728.79,192.0,0.83,39.35
2014-06-21 07:00:00,6,7,30.63,887.0,766.72,204.0,1.52,37.1
2014-06-21 08:00:00,6,8,31.85,961.0,798.64,203.0,1.72,34.9
2014-06-21 09:00:00,6,9,33.02,979.0,813.6,198.0,1.86,33.95
2014-06-21 10:00:00,6,10,33.89,938.0,810.84,190.0,2.21,31.95
2014-06-21 11:00:00,6,11,34.47,838.0,780.34,183.0,2.48,29.9
2014-06-21 12:00:00,6,12,34.7,677.0,684.12,187.0,2.69,29.9
2014-06-21 13:00:00,6,13,34.45,515.0,648.28,151.0,3.03,29.9
2014-06-21 14:00:00,6,14,33.75,312.0,477.13,128.0,2.9,30.85
2014-06-21 15:00:00,6,15,32.63,106.0,129.55,80.0,2.21,36.25
2014-06-21 16:00:00,6,16,31.11,0.0,0.0,0.0,1.45,39.75
2014-06-21 17:00:00,6,17,30.36,0.0,-0.0,0.0,0.76,41.15
2014-06-21 18:00:00,6,18,27.17,0.0,-0.0,0.0,1.66,53.1
2014-06-21 19:00:00,6,19,25.4,0.0,-0.0,0.0,1.66,56.5
2014-06-21 20:00:00,6,20,23.92,0.0,-0.0,0.0,1.52,64.4
2014-06-21 21:00:00,6,21,22.8,0.0,-0.0,0.0,1.31,68.75
2014-06-21 22:00:00,6,22,22.16,0.0,-0.0,0.0,1.1,71.05
2014-06-21 23:00:00,6,23,21.88,0.0,-0.0,0.0,1.03,73.45
2014-06-22 00:00:00,6,0,22.37,0.0,-0.0,0.0,0.69,71.05
2014-06-22 01:00:00,6,1,23.53,0.0,-0.0,0.0,0.34,71.25
2014-06-22 02:00:00,6,2,23.53,64.0,178.06,43.0,0.48,71.25
2014-06-22 03:00:00,6,3,22.88,191.0,217.91,125.0,0.9,81.45
2014-06-22 04:00:00,6,4,25.79,369.0,365.44,192.0,1.1,67.05
2014-06-22 05:00:00,6,5,27.14,574.0,567.69,205.0,1.31,65.0
2014-06-22 06:00:00,6,6,28.62,747.0,687.35,205.0,1.66,57.15
2014-06-22 07:00:00,6,7,29.47,864.0,723.18,220.0,2.14,50.2
2014-06-22 08:00:00,6,8,30.79,943.0,771.35,211.0,2.41,45.6
2014-06-22 09:00:00,6,9,31.72,961.0,787.53,205.0,2.83,41.4
2014-06-22 10:00:00,6,10,32.43,921.0,785.74,196.0,3.17,38.8
2014-06-22 11:00:00,6,11,32.86,818.0,744.28,193.0,3.38,36.35
2014-06-22 12:00:00,6,12,32.93,653.0,618.08,210.0,3.79,36.35
2014-06-22 13:00:00,6,13,32.45,482.0,537.31,180.0,3.79,36.25
2014-06-22 14:00:00,6,14,31.24,295.0,401.28,140.0,3.72,37.25
2014-06-22 15:00:00,6,15,29.82,97.0,94.38,78.0,3.1,39.65
2014-06-22 16:00:00,6,16,28.23,0.0,0.0,0.0,2.0,43.55
2014-06-22 17:00:00,6,17,26.98,0.0,-0.0,0.0,1.45,46.25
2014-06-22 18:00:00,6,18,25.31,0.0,-0.0,0.0,1.38,52.75
2014-06-22 19:00:00,6,19,23.95,0.0,-0.0,0.0,1.31,60.15
2014-06-22 20:00:00,6,20,24.23,0.0,-0.0,0.0,0.9,56.25
2014-06-22 21:00:00,6,21,24.31,0.0,-0.0,0.0,0.34,56.25
2014-06-22 22:00:00,6,22,23.74,0.0,-0.0,0.0,0.48,58.1
2014-06-22 23:00:00,6,23,22.78,0.0,-0.0,0.0,0.9,62.05
2014-06-23 00:00:00,6,0,22.48,0.0,-0.0,0.0,0.76,61.95
2014-06-23 01:00:00,6,1,22.39,0.0,-0.0,0.0,0.48,64.1
2014-06-23 02:00:00,6,2,21.95,6.0,0.0,6.0,0.34,66.25
2014-06-23 03:00:00,6,3,22.45,172.0,142.32,129.0,0.21,64.1
2014-06-23 04:00:00,6,4,24.27,395.0,461.06,172.0,0.76,54.35
2014-06-23 05:00:00,6,5,25.84,240.0,7.7,235.0,1.17,46.0
2014-06-23 06:00:00,6,6,27.16,719.0,593.86,251.0,1.52,43.15
2014-06-23 07:00:00,6,7,28.78,885.0,772.87,197.0,2.0,38.0
2014-06-23 08:00:00,6,8,29.5,928.0,720.9,244.0,2.34,36.85
2014-06-23 09:00:00,6,9,30.7,936.0,710.44,254.0,2.69,33.4
2014-06-23 10:00:00,6,10,31.18,908.0,741.16,224.0,2.83,33.4
2014-06-23 11:00:00,6,11,31.27,829.0,763.04,188.0,3.03,32.4
2014-06-23 12:00:00,6,12,30.86,714.0,787.82,149.0,3.17,33.4
2014-06-23 13:00:00,6,13,30.72,512.0,641.69,151.0,3.1,33.4
2014-06-23 14:00:00,6,14,30.25,314.0,488.59,125.0,2.97,32.25
2014-06-23 15:00:00,6,15,29.37,111.0,153.55,80.0,2.28,35.6
2014-06-23 16:00:00,6,16,28.18,0.0,0.0,0.0,1.45,37.9
2014-06-23 17:00:00,6,17,26.35,0.0,-0.0,0.0,1.31,46.15
2014-06-23 18:00:00,6,18,24.34,0.0,-0.0,0.0,1.45,52.5
2014-06-23 19:00:00,6,19,22.87,0.0,-0.0,0.0,1.52,55.9
2014-06-23 20:00:00,6,20,21.8,0.0,-0.0,0.0,1.52,59.7
2014-06-23 21:00:00,6,21,21.34,0.0,-0.0,0.0,1.38,61.7
2014-06-23 22:00:00,6,22,21.43,0.0,-0.0,0.0,1.17,61.7
2014-06-23 23:00:00,6,23,22.17,0.0,-0.0,0.0,0.9,55.8
2014-06-24 00:00:00,6,0,22.0,0.0,-0.0,0.0,0.69,57.65
2014-06-24 01:00:00,6,1,21.66,0.0,-0.0,0.0,0.48,57.65
2014-06-24 02:00:00,6,2,21.55,6.0,0.0,6.0,0.34,61.7
2014-06-24 03:00:00,6,3,22.11,21.0,0.0,21.0,0.21,59.7
2014-06-24 04:00:00,6,4,23.54,38.0,0.0,38.0,0.9,52.25
2014-06-24 05:00:00,6,5,24.58,69.0,0.0,69.0,1.24,47.25
2014-06-24 06:00:00,6,6,25.76,115.0,0.0,115.0,1.79,42.9
2014-06-24 07:00:00,6,7,26.52,205.0,0.0,205.0,2.48,44.55
2014-06-24 08:00:00,6,8,26.92,536.0,81.17,459.0,2.9,43.15
2014-06-24 09:00:00,6,9,27.08,562.0,95.84,470.0,2.83,43.15
2014-06-24 10:00:00,6,10,27.51,636.0,198.27,453.0,2.62,40.35
2014-06-24 11:00:00,6,11,27.59,677.0,378.42,359.0,2.41,40.35
2014-06-24 12:00:00,6,12,27.89,396.0,83.62,336.0,2.34,37.75
2014-06-24 13:00:00,6,13,27.96,175.0,1.78,174.0,2.28,37.75
2014-06-24 14:00:00,6,14,27.97,234.0,167.82,169.0,2.21,37.75
2014-06-24 15:00:00,6,15,27.56,108.0,143.3,79.0,2.14,38.95
2014-06-24 16:00:00,6,16,26.6,0.0,0.0,0.0,1.72,43.05
2014-06-24 17:00:00,6,17,25.11,0.0,-0.0,0.0,1.1,49.05
2014-06-24 18:00:00,6,18,23.56,0.0,-0.0,0.0,0.97,56.0
2014-06-24 19:00:00,6,19,21.94,0.0,-0.0,0.0,1.24,61.85
2014-06-24 20:00:00,6,20,21.41,0.0,-0.0,0.0,1.24,61.7
2014-06-24 21:00:00,6,21,21.42,0.0,-0.0,0.0,1.1,61.7
2014-06-24 22:00:00,6,22,21.98,0.0,-0.0,0.0,0.9,59.7
2014-06-24 23:00:00,6,23,21.82,0.0,-0.0,0.0,0.9,59.7
2014-06-25 00:00:00,6,0,20.92,0.0,-0.0,0.0,1.1,63.8
2014-06-25 01:00:00,6,1,20.56,0.0,-0.0,0.0,1.17,65.95
2014-06-25 02:00:00,6,2,20.3,6.0,0.0,6.0,1.17,65.95
2014-06-25 03:00:00,6,3,21.09,129.0,43.27,116.0,0.9,68.4
2014-06-25 04:00:00,6,4,22.99,266.0,101.63,217.0,0.76,54.0
2014-06-25 05:00:00,6,5,24.63,564.0,532.36,219.0,0.76,45.6
2014-06-25 06:00:00,6,6,25.89,741.0,665.84,217.0,1.66,39.95
2014-06-25 07:00:00,6,7,25.95,882.0,770.17,197.0,1.86,42.9
2014-06-25 08:00:00,6,8,26.96,952.0,789.76,203.0,2.21,40.25
2014-06-25 09:00:00,6,9,28.06,966.0,793.85,204.0,2.28,36.45
2014-06-25 10:00:00,6,10,28.76,932.0,802.73,191.0,2.28,34.2
2014-06-25 11:00:00,6,11,28.51,828.0,761.39,188.0,2.28,35.3
2014-06-25 12:00:00,6,12,28.75,674.0,675.59,189.0,2.41,34.2
2014-06-25 13:00:00,6,13,28.45,512.0,640.7,151.0,2.62,36.6
2014-06-25 14:00:00,6,14,27.99,314.0,487.42,125.0,2.69,37.75
2014-06-25 15:00:00,6,15,27.35,111.0,152.88,80.0,2.21,40.35
2014-06-25 16:00:00,6,16,26.24,0.0,0.0,0.0,1.03,43.05
2014-06-25 17:00:00,6,17,25.28,0.0,-0.0,0.0,0.62,47.5
2014-06-25 18:00:00,6,18,23.16,0.0,-0.0,0.0,1.38,54.1
2014-06-25 19:00:00,6,19,22.35,0.0,-0.0,0.0,1.31,57.75
2014-06-25 20:00:00,6,20,20.58,0.0,-0.0,0.0,1.66,63.7
2014-06-25 21:00:00,6,21,19.52,0.0,-0.0,0.0,1.66,65.85
2014-06-25 22:00:00,6,22,18.68,0.0,-0.0,0.0,1.52,68.1
2014-06-25 23:00:00,6,23,17.92,0.0,-0.0,0.0,1.45,70.35
2014-06-26 00:00:00,6,0,17.52,0.0,-0.0,0.0,1.45,72.8
2014-06-26 01:00:00,6,1,16.78,0.0,-0.0,0.0,1.45,75.3
2014-06-26 02:00:00,6,2,16.6,6.0,0.0,6.0,1.45,78.0
2014-06-26 03:00:00,6,3,19.52,177.0,166.92,127.0,0.9,68.2
2014-06-26 04:00:00,6,4,23.66,390.0,452.97,172.0,0.55,52.35
2014-06-26 05:00:00,6,5,25.81,583.0,605.58,191.0,0.34,42.9
2014-06-26 06:00:00,6,6,27.14,750.0,700.68,199.0,1.31,41.65
2014-06-26 07:00:00,6,7,28.15,869.0,739.05,212.0,1.79,40.5
2014-06-26 08:00:00,6,8,29.21,948.0,785.76,203.0,1.72,36.85
2014-06-26 09:00:00,6,9,30.06,967.0,800.18,199.0,1.66,35.7
2014-06-26 10:00:00,6,10,30.94,933.0,809.18,186.0,1.86,34.6
2014-06-26 11:00:00,6,11,31.43,825.0,757.65,188.0,2.07,33.55
2014-06-26 12:00:00,6,12,31.75,671.0,671.14,189.0,2.48,32.55
2014-06-26 13:00:00,6,13,31.42,508.0,626.11,155.0,2.41,33.55
2014-06-26 14:00:00,6,14,30.93,315.0,492.12,124.0,2.34,34.6
2014-06-26 15:00:00,6,15,30.17,109.0,142.78,80.0,2.0,35.7
2014-06-26 16:00:00,6,16,29.07,0.0,0.0,0.0,1.45,38.0
2014-06-26 17:00:00,6,17,28.31,0.0,-0.0,0.0,0.55,39.25
2014-06-26 18:00:00,6,18,28.02,0.0,-0.0,0.0,0.83,40.5
2014-06-26 19:00:00,6,19,24.45,0.0,-0.0,0.0,1.59,50.7
2014-06-26 20:00:00,6,20,22.83,0.0,-0.0,0.0,1.72,55.9
2014-06-26 21:00:00,6,21,21.63,0.0,-0.0,0.0,1.66,59.7
2014-06-26 22:00:00,6,22,20.61,0.0,-0.0,0.0,1.52,66.05
2014-06-26 23:00:00,6,23,19.92,0.0,-0.0,0.0,1.31,68.3
2014-06-27 00:00:00,6,0,19.63,0.0,-0.0,0.0,1.24,68.3
2014-06-27 01:00:00,6,1,19.75,0.0,-0.0,0.0,1.24,68.3
2014-06-27 02:00:00,6,2,19.71,5.0,0.0,5.0,1.24,70.7
2014-06-27 03:00:00,6,3,21.56,152.0,93.78,124.0,0.97,70.9
2014-06-27 04:00:00,6,4,25.67,393.0,478.81,163.0,0.69,51.05
2014-06-27 05:00:00,6,5,27.83,590.0,644.98,173.0,0.07,43.4
2014-06-27 06:00:00,6,6,29.23,756.0,727.98,184.0,0.48,38.15
2014-06-27 07:00:00,6,7,30.58,876.0,767.58,194.0,0.97,37.1
2014-06-27 08:00:00,6,8,31.84,951.0,798.67,194.0,1.45,33.7
2014-06-27 09:00:00,6,9,32.68,970.0,813.84,189.0,1.93,32.65
2014-06-27 10:00:00,6,10,33.39,926.0,800.49,187.0,2.21,30.7
2014-06-27 11:00:00,6,11,33.76,819.0,749.19,189.0,2.55,28.75
2014-06-27 12:00:00,6,12,33.75,666.0,663.95,189.0,2.76,28.75
2014-06-27 13:00:00,6,13,33.4,503.0,616.93,155.0,3.03,29.65
2014-06-27 14:00:00,6,14,33.09,312.0,484.02,124.0,3.1,29.55
2014-06-27 15:00:00,6,15,32.36,108.0,137.68,80.0,2.55,30.45
2014-06-27 16:00:00,6,16,30.95,0.0,0.0,0.0,1.72,33.4
2014-06-27 17:00:00,6,17,29.04,0.0,-0.0,0.0,0.97,42.2
2014-06-27 18:00:00,6,18,28.52,0.0,-0.0,0.0,1.03,39.25
2014-06-27 19:00:00,6,19,28.16,0.0,-0.0,0.0,1.03,43.4
2014-06-27 20:00:00,6,20,26.91,0.0,-0.0,0.0,1.17,46.25
2014-06-27 21:00:00,6,21,24.65,0.0,-0.0,0.0,1.31,54.45
2014-06-27 22:00:00,6,22,23.18,0.0,-0.0,0.0,1.31,60.05
2014-06-27 23:00:00,6,23,22.56,0.0,-0.0,0.0,1.17,64.1
2014-06-28 00:00:00,6,0,22.59,0.0,-0.0,0.0,1.03,61.95
2014-06-28 01:00:00,6,1,22.57,0.0,-0.0,0.0,0.9,61.95
2014-06-28 02:00:00,6,2,22.41,5.0,0.0,5.0,0.9,61.95
2014-06-28 03:00:00,6,3,23.12,173.0,161.34,125.0,0.55,62.05
2014-06-28 04:00:00,6,4,25.78,379.0,423.44,176.0,0.0,51.05
2014-06-28 05:00:00,6,5,27.92,578.0,599.35,191.0,0.55,37.75
2014-06-28 06:00:00,6,6,29.48,749.0,709.5,192.0,1.1,32.0
2014-06-28 07:00:00,6,7,30.78,863.0,733.11,212.0,2.0,29.0
2014-06-28 08:00:00,6,8,31.86,938.0,767.29,211.0,2.55,26.3
2014-06-28 09:00:00,6,9,32.72,957.0,783.75,205.0,2.97,26.45
2014-06-28 10:00:00,6,10,32.92,899.0,730.1,225.0,3.03,27.55
2014-06-28 11:00:00,6,11,33.3,799.0,688.46,220.0,3.03,28.65
2014-06-28 12:00:00,6,12,33.47,632.0,549.67,237.0,2.97,29.65
2014-06-28 13:00:00,6,13,33.23,460.0,451.87,205.0,3.45,31.8
2014-06-28 14:00:00,6,14,31.89,308.0,460.59,129.0,3.45,38.7
2014-06-28 15:00:00,6,15,30.38,113.0,157.21,81.0,3.17,44.05
2014-06-28 16:00:00,6,16,28.9,0.0,0.0,0.0,2.69,48.4
2014-06-28 17:00:00,6,17,27.63,0.0,-0.0,0.0,1.52,53.2
2014-06-28 18:00:00,6,18,26.52,0.0,-0.0,0.0,1.45,56.7
2014-06-28 19:00:00,6,19,25.79,0.0,-0.0,0.0,2.0,56.6
2014-06-28 20:00:00,6,20,25.0,0.0,-0.0,0.0,1.86,62.45
2014-06-28 21:00:00,6,21,23.91,0.0,-0.0,0.0,1.59,68.95
2014-06-28 22:00:00,6,22,22.61,0.0,-0.0,0.0,1.45,78.7
